"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC.phyB.vs.wt.sen"	"logFC.phyB.vs.wt.rec"	"F"	"PValue"	"fdr.gen"
"BraA09001264"	"AT2G19450"	"TAG1"	"membrane bound O-acyl transferase (MBOAT) family protein"	"-"	"-"	0.058910842205428	-0.746699963858142	7.61684432561958	0.00234607300859474	0.357140739037538
"BraA03005999"	"AT4G30790"	"AT4G30790"	"autophagy-like protein"	"-"	"-"	0.933585986356413	-0.588418734957406	7.58667943088301	0.00239200633971911	0.36162186877919
"BraA02003247"	"AT5G47390"	"AT5G47390"	"myb-like transcription factor family protein"	"YES"	"-"	0.895910667750177	-0.818312295765188	7.56660075704177	0.00242311537906402	0.361784905507793
"BraA04001735"	"AT2G23790"	"AT2G23790"	"calcium uniporter (DUF607)"	"-"	"-"	-0.572772074564315	-1.52975082034592	7.56980842226399	0.00244327321059069	0.361784905507793
"BraA02001728"	"AT1G68765"	"IDA"	"Putative membrane lipoprotein"	"-"	"-"	-0.993874859020699	5.1795363352811	7.77624596116237	0.0024449400257901	0.361784905507793
"BraA02001144"	"AT5G60020"	"LAC17"	"laccase 17"	"-"	"YES"	2.47657917102758	-3.13887064228404	7.55974813054551	0.002459100904186	0.361784905507793
"BraA05003333"	"AT3G18215"	"AT3G18215"	"transmembrane protein, putative (Protein of unknown function, DUF599)"	"-"	"-"	-1.86653652749948	0.721205082479554	7.5198904524469	0.00249717889325242	0.364937723459909
"BraA04002167"	"AT2G29670"	"AT2G29670"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	3.08731403434238	-3.07128023513092	7.50720233755958	0.00254357933936685	0.367911236131785
"BraA05001526"	"AT2G30490"	"C4H"	"cinnamate-4-hydroxylase"	"-"	"YES"	-0.943988942686958	0.751367661635381	7.47810640551785	0.00256549192536341	0.367911236131785
"BraA05001011"	"AT2G36800"	"DOGT1"	"don-glucosyltransferase 1"	"-"	"YES"	-3.91841708267364	3.51352507720121	7.4921897658353	0.0025682836823155	0.367911236131785
"BraA10002723"	"AT4G34710"	"ADC2"	"arginine decarboxylase 2"	"-"	"YES"	-1.56782638338714	1.53815268159038	7.48232330264558	0.00258465993176839	0.367911236131785
"BraA03002625"	"AT5G52930"	"AT5G52930"	"hypothetical protein (DUF295)"	"-"	"-"	-5.25321453663017	2.75334965537005	7.45815780036955	0.00262524508682962	0.371277403538014
"BraA09005007"	"AT3G56480"	"AT3G56480"	"myosin heavy chain-like protein"	"-"	"-"	-1.82254665471334	0.950311966137538	7.41228388868696	0.0026772060960302	0.372013656045624
"BraA10000357"	"AT1G04980"	"PDIL2-2"	"PDI-like 2-2"	"-"	"YES"	-2.13496880234979	1.17753723795116	7.42129591338127	0.00268847710176879	0.372013656045624
"BraA03002945"	"AT4G12240"	"AT4G12240"	"zinc finger (C2H2 type) family protein"	"YES"	"-"	-1.49279161740835	1.3222988254	7.40302018282848	0.00269334295539973	0.372013656045624
"BraA04000325"	"AT3G57800"	"AT3G57800"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	-1.29766395346479	0.591733096367492	7.39118859520712	0.00271410486996688	0.372013656045624
"BraSca001053"	"AT3G21240"	"4CL2"	"4-coumarate:CoA ligase 2"	"-"	"-"	-1.45078056822217	0.267107583412713	7.39050806176868	0.00271530427294831	0.372013656045624
"BraA05004613"	"AT3G02730"	"TRXF1"	"thioredoxin F-type 1"	"-"	"-"	0.854730894385728	-0.990886691289586	7.37491459730541	0.00274294331580174	0.372898927472015
"BraA01002814"	"AT1G62380"	"ACO2"	"ACC oxidase 2"	"-"	"YES"	-1.47859720789018	0.652014239730563	7.3677252068031	0.00275578788606662	0.372898927472015
"BraA03002828"	"AT4G08960"	"AT4G08960"	"phosphotyrosyl phosphatase activator (PTPA) family protein"	"-"	"-"	-0.23718942072564	0.768931422746819	7.33569664964454	0.00281379955041796	0.375294645365256
"BraA08003254"	"AT1G19050"	"ARR7"	"response regulator 7"	"-"	"YES"	6.21273337231368	-4.05697932161168	7.5664893061452	0.00281515693594986	0.375294645365256
"BraA09005327"	"AT3G60390"	"HAT3"	"homeobox-leucine zipper protein 3"	"YES"	"YES"	-2.13115861880341	0.855373688177928	7.33772264261041	0.00283797558783865	0.375294645365256
"BraA05003243"	"AT3G58970"	"MGT6"	"magnesium transporter 6"	"-"	"-"	1.51745189164664	-1.79994057045684	7.33555284099156	0.00284197395787749	0.375294645365256
"BraA03001771"	"AT2G31570"	"GPX2"	"glutathione peroxidase 2"	"-"	"-"	-1.18013392413863	0.661058926406704	7.30786084152546	0.0028652820004337	0.376106866655732
"BraA07003764"	"AT1G75250"	"RL6"	"RAD-like 6"	"YES"	"-"	-0.434729535703676	2.61983898144204	7.30155720066874	0.00290541508024451	0.379104785559762
"BraA09000420"	"AT3G32930"	"AT3G32930"	"6,7-dimethyl-8-ribityllumazine synthase"	"-"	"-"	0.619736635323495	-0.938095114175774	7.27335876103349	0.00293050087616385	0.380115442049632
"BraA05000878"	"AT2G38400"	"AGT3"	"alanine:glyoxylate aminotransferase 3"	"-"	"YES"	-2.24624415986055	-2.9290356293696	7.27824024120833	0.00294980640715615	0.380368860301588
"BraA05003643"	"AT3G14770"	"SWEET2"	"Nodulin MtN3 family protein"	"-"	"-"	-2.3570731540174	3.22035201139176	7.26381906269292	0.00297762586163639	0.381710739841703
"BraA05001015"	"AT2G36780"	"AT2G36780"	"UDP-Glycosyltransferase superfamily protein"	"-"	"-"	-3.75470626807804	3.9815424702634	7.24925821414886	0.0030060007804137	0.383107808764237
"BraA02001486"	"AT5G54770"	"THI1"	"thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)"	"-"	"-"	1.14254882129883	-1.43500341768629	7.2164068547519	0.00304166703441404	0.384746041033049
"BraA02001705"	"AT5G51890"	"AT5G51890"	"Peroxidase superfamily protein"	"-"	"-"	2.05475727849611	-3.34740357575991	7.22498091504897	0.00305395790063184	0.384746041033049
"BraA07003426"	"AT2G01420"	"PIN4"	"Auxin efflux carrier family protein"	"-"	"YES"	-2.10695654114563	1.30315727068235	7.20629365607228	0.00309143195408343	0.387241599231216
"BraA10002198"	"AT5G14930"	"SAG101"	"senescence-associated gene 101"	"-"	"-"	-1.0761393408513	0.910761886666823	7.16971905179916	0.00313617439095544	0.390614084228036
"BraA06000702"	"AT1G55090"	"AT1G55090"	"carbon-nitrogen hydrolase family protein"	"-"	"-"	0.496139035164962	-0.635408198850858	7.14459071144489	0.00318834046426115	0.390921317648401
"BraA03004292"	"AT3G22370"	"AOX1A"	"alternative oxidase 1A"	"-"	"YES"	-1.8633644315996	1.04448809109112	7.15049713101383	0.00320548669865599	0.390921317648401
"BraA04000800"	"AT4G14440"	"HCD1"	"3-hydroxyacyl-CoA dehydratase 1"	"-"	"-"	-2.19040657441464	1.06743221933171	7.13405270646165	0.00324100964932841	0.390921317648401
"BraA10002717"	"AT5G06730"	"AT5G06730"	"Peroxidase superfamily protein"	"-"	"-"	-6.04061212584539	6.05585378300847	7.12416396734933	0.00326208200634841	0.390921317648401
"BraA07003413"	"AT1G70820"	"AT1G70820"	"phosphoglucomutase, putative / glucose phosphomutase"	"-"	"-"	3.01678965468338	-2.99875920842039	7.11831583267353	0.00327461324882861	0.390921317648401
"BraA05002634"	"AT3G21330"	"AT3G21330"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	-6.53093703928772	3.05840749663707	7.08313315305199	0.003351101121897	0.390921317648401
"BraA02002022"	"AT1G68570"	"AT1G68570"	"Major facilitator superfamily protein"	"-"	"-"	2.22361933676217	-1.79535693413517	7.08112007732939	0.00335553522843539	0.390921317648401
"BraA01000130"	"AT4G37770"	"ACS8"	"1-amino-cyclopropane-1-carboxylate synthase 8"	"-"	"-"	-6.06652484787268	3.42601491262681	7.067021982561	0.00338676554001844	0.390921317648401
"BraA01004606"	"AT3G04590"	"AT3G04590"	"AT hook motif DNA-binding family protein"	"-"	"-"	0.674121775381705	-0.924276830719989	7.04887201723102	0.00339574460909581	0.390921317648401
"BraA06004609"	"AT5G47490"	"AT5G47490"	"RGPR-like protein"	"-"	"-"	0.79229370426165	-0.566199965908329	7.04228844361929	0.00341053260779151	0.390921317648401
"BraA04000799"	"AT4G14440"	"HCD1"	"3-hydroxyacyl-CoA dehydratase 1"	"-"	"-"	-2.17220193655415	1.05545891576999	7.05458801836778	0.00341456853106551	0.390921317648401
"BraA06002010"	"AT1G18400"	"BEE1"	"BR enhanced expression 1"	"YES"	"YES"	-2.00167200094051	1.54210904649843	7.04863653833813	0.00342796298835448	0.390921317648401
"BraA05003856"	"AT3G12660"	"FLA14"	"FASCICLIN-like arabinogalactan protein 14 precursor"	"-"	"-"	-4.2531531628787	1.45146563544976	7.04804223839032	0.00342930362036428	0.390921317648401
"BraA10002980"	"AT5G04380"	"AT5G04380"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	"-"	"-"	2.16528388746442	-0.950005989693954	7.04473209085433	0.00343678101573222	0.390921317648401
"BraA08000853"	"AT1G32920"	"AT1G32920"	"hypothetical protein"	"-"	"-"	-3.42416613190627	2.95969462822527	7.03969913005857	0.00344818369275844	0.390921317648401
"BraA03000611"	"AT5G13550"	"SULTR4;1"	"sulfate transporter 4.1"	"-"	"-"	-1.73422856399994	2.28283779948225	7.03556213932693	0.00345758687938424	0.390921317648401
"BraA08000854"	"AT1G32920"	"AT1G32920"	"hypothetical protein"	"-"	"-"	-3.41852155823407	2.96085388625682	7.03550295749048	0.00345772159652922	0.390921317648401
"BraA06001804"	"AT1G16240"	"SYP51"	"syntaxin of plants 51"	"-"	"-"	0.692453305423323	-1.33429432562594	7.02064437917094	0.00345963850297841	0.390921317648401
"BraA10000129"	"AT1G02470"	"AT1G02470"	"Polyketide cyclase/dehydrase and lipid transport superfamily protein"	"-"	"-"	-1.23943341525693	-2.97877386565444	7.01785598282898	0.00349814438156426	0.391759299664124
"BraA06003372"	"AT5G65910"	"AT5G65910"	"BSD domain-containing protein"	"-"	"-"	0.633483208149257	-0.76737921360573	7.00189198566776	0.00350279744236888	0.391759299664124
"BraA09002403"	"AT5G47480"	"AT5G47480"	"RGPR-like protein"	"-"	"-"	0.522759403977203	-0.39950014728002	6.98070861445946	0.00355224735033252	0.394159425535736
"BraA04001319"	"AT5G40020"	"AT5G40020"	"Pathogenesis-related thaumatin superfamily protein"	"-"	"-"	2.189613379742	-2.86030555032633	6.97732324503051	0.00356021925350466	0.394159425535736
"BraA10001019"	"AT5G54590"	"CRLK1"	"Protein kinase superfamily protein"	"-"	"-"	1.46992982058821	-1.01403160289987	6.95817788828404	0.00362526841676711	0.397661330848711
"BraA07001417"	"AT1G32870"	"NAC13"	"NAC domain protein 13"	"YES"	"-"	-1.50554250065559	0.873111596986807	6.95477997009603	0.00362813129737431	0.397661330848711
"BraA07003591"	"AT1G73060"	"LPA3"	"Low PSII Accumulation 3"	"-"	"-"	0.716078451418702	-0.744638261724113	6.9212092057522	0.00369519181303985	0.402996516087794
"BraA03000817"	"AT2G20800"	"NDB4"	"NAD(P)H dehydrogenase B4"	"-"	"-"	-7.75280588261672	5.09003525123415	6.92259544915733	0.0037252966556229	0.403239278554946
"BraA06003479"	"AT2G17520"	"IRE1A"	"Endoribonuclease/protein kinase IRE1-like protein"	"-"	"-"	0.846328446176522	-0.229462729362388	6.89830453130074	0.00375185411171539	0.403239278554946
"BraA03005505"	"AT4G24130"	"AT4G24130"	"DUF538 family protein (Protein of unknown function, DUF538)"	"-"	"-"	-3.44748772546243	1.81055519561291	6.90982852705914	0.00375692385987034	0.403239278554946
"BraA03004184"	"AT3G20080"	"CYP705A15"	"cytochrome P450, family 705, subfamily A, polypeptide 15"	"-"	"-"	3.03061370852312	-4.14093470882029	6.90418419917019	0.00377099822561762	0.403239278554946
"BraA08001712"	"AT4G34131"	"UGT73B3"	"UDP-glucosyl transferase 73B3"	"-"	"-"	-3.16531795100634	3.08450638316127	6.89462589836188	0.0037949615248356	0.403400978082059
"BraA01000153"	"AT4G37460"	"SRFR1"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	0.70036297201874	-0.388413477168632	6.86751258740724	0.00382950205785908	0.403400978082059
"BraA10002784"	"AT5G07200"	"GA20OX3"	"gibberellin 20-oxidase 3"	"-"	"-"	-2.5148343590918	2.5015341699829	6.87921197612347	0.00383395038175478	0.403400978082059
"BraA02004313"	"AT5G62130"	"AT5G62130"	"Per1-like family protein"	"-"	"-"	1.39281165458252	-1.1686756974994	6.8568403926934	0.00385681505758816	0.403400978082059
"BraA05004208"	"AT3G08030"	"AT3G08030"	"DNA-directed RNA polymerase subunit beta (Protein of unknown function, DUF642)"	"-"	"-"	-3.43410169699017	2.15615542762171	6.86724267705037	0.00386452285010868	0.403400978082059
"BraA05001217"	"AT2G33980"	"NUDT22"	"nudix hydrolase homolog 22"	"-"	"-"	1.47638661007641	-1.02267221896336	6.83846219453069	0.00390434095579252	0.405625867734255
"BraA01002446"	"AT3G50910"	"AT3G50910"	"netrin receptor DCC"	"-"	"-"	-3.2214442405617	2.88141929531235	6.84347564905504	0.00392600831056113	0.405952963093446
"BraA09000829"	"AT5G63140"	"PAP29"	"purple acid phosphatase 29"	"-"	"-"	-0.945045920256474	1.07297439124264	6.81370112144645	0.00396936920396418	0.408509588357271
"BraA06002982"	"AT5G62220"	"GT18"	"glycosyltransferase 18"	"-"	"-"	-1.85322832132074	1.70607311945767	6.81019201432171	0.00401388517885396	0.408919695763109
"BraA01003451"	"AT3G21550"	"DMP2"	"transmembrane protein, putative (DUF679 domain membrane protein 2)"	"-"	"-"	1.32405843158214	-2.49100497121832	6.78973368381963	0.00404183448234778	0.408919695763109
"BraA08001665"	"AT4G34710"	"ADC2"	"arginine decarboxylase 2"	"-"	"YES"	-1.51699044043102	1.71467942883485	6.78703645828803	0.00407626609405926	0.408919695763109
"BraA07003158"	"AT1G67800"	"AT1G67800"	"Copine (Calcium-dependent phospholipid-binding protein) family"	"-"	"-"	1.02865859025239	-0.931013415697989	6.77353059329514	0.00407735128207705	0.408919695763109
"BraA03000774"	"AT5G16150"	"PGLCT"	"plastidic GLC translocator"	"-"	"-"	1.23660804180033	-0.966686479356043	6.77277267318433	0.00408546104819579	0.408919695763109
"BraA10002074"	"AT5G16570"	"GLN1;4"	"glutamine synthetase 1;4"	"-"	"-"	1.25491010720402	-1.79334262177904	6.78090462020938	0.00409295899930085	0.408919695763109
"BraA03004120"	"AT3G18950"	"AT3G18950"	"Transducin/WD40 repeat-like superfamily protein"	"-"	"-"	-2.5179291671613	2.94373436981083	6.77406414434816	0.00411166771123172	0.408919695763109
"BraA04002028"	"AT2G28110"	"FRA8"	"Exostosin family protein"	"-"	"-"	0.29578187551623	-2.20296318040742	6.77008676333546	0.00412258805545582	0.408919695763109
"BraA10002122"	"AT5G15950"	"AT5G15950"	"Adenosylmethionine decarboxylase family protein"	"-"	"-"	-1.79630615390584	2.28456696269119	6.76134045518054	0.00414671171825137	0.409437109085361
"BraA04001215"	"AT5G39050"	"PMAT1"	"HXXXD-type acyl-transferase family protein"	"-"	"-"	-3.87557418597246	2.9077565411179	6.75163675688577	0.00417365349991582	0.409437109085361
"BraA01002208"	"AT4G16442"	"AT4G16442"	"Uncharacterized protein family (UPF0497)"	"-"	"-"	-2.42164077222208	0.0109695767052586	6.72765766245092	0.0042045305476475	0.409437109085361
"BraA01000475"	"AT2G32190"	"AT2G32190"	"cysteine-rich/transmembrane domain A-like protein"	"-"	"-"	-1.11243849382166	1.48561768698142	6.71756630118773	0.00423307537050439	0.409437109085361
"BraA08001353"	"AT4G17940"	"AT4G17940"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	1.98666308108789	-1.2172002593755	6.71415996927581	0.00427948391762098	0.409437109085361
"BraA10000128"	"AT1G02470"	"AT1G02470"	"Polyketide cyclase/dehydrase and lipid transport superfamily protein"	"-"	"-"	-1.26891013562749	-2.9495400141884	6.71060664740489	0.00428966664812306	0.409437109085361
"BraA09003850"	"AT1G28680"	"AT1G28680"	"HXXXD-type acyl-transferase family protein"	"-"	"-"	-1.47433681221129	1.08651603146956	6.69712132729827	0.00429870503770961	0.409437109085361
"BraA06004775"	"AT5G45160"	"RL2"	"Root hair defective 3 GTP-binding protein (RHD3)"	"-"	"-"	1.00508003296166	-0.861137521709244	6.69237912774548	0.00430523205993608	0.409437109085361
"BraA09000633"	"AT5G25190"	"ESE3"	"Integrase-type DNA-binding superfamily protein"	"YES"	"-"	-4.21407941102677	4.2309813271877	6.70234688430847	0.00430653639784058	0.409437109085361
"BraA06001627"	"AT1G14380"	"IQD28"	"IQ-domain 28"	"-"	"-"	0.688514304910485	-0.855825001169	6.68295452735677	0.00433257022075919	0.409437109085361
"BraA06002665"	"AT3G46510"	"PUB13"	"plant U-box 13"	"-"	"-"	0.729606548291711	-0.541310165382425	6.68216629803663	0.0043348650829907	0.409437109085361
"BraA09000755"	"AT5G61590"	"AT5G61590"	"Integrase-type DNA-binding superfamily protein"	"YES"	"YES"	1.5823762172135	-1.30020312365115	6.66917625383697	0.00441033264100218	0.409437109085361
"BraA04002667"	"AT2G36880"	"MAT3"	"methionine adenosyltransferase 3"	"-"	"-"	-2.86850167558791	2.00233466528084	6.66532492506287	0.00441834486566186	0.409437109085361
"BraA07002307"	"AT3G61820"	"AT3G61820"	"Eukaryotic aspartyl protease family protein"	"-"	"-"	-0.703962731065676	1.65683765846467	6.66129053124946	0.00443370996883105	0.409437109085361
"BraA09002669"	"AT2G40660"	"AT2G40660"	"Nucleic acid-binding, OB-fold-like protein"	"-"	"-"	-1.00590694474241	-0.446161598759552	6.64384109551807	0.00444803453993884	0.409437109085361
"BraA02003297"	"AT5G38930"	"AT5G38930"	"RmlC-like cupins superfamily protein"	"-"	"-"	0.618413671283082	-0.917825743563239	6.64334491731667	0.00444952031724993	0.409437109085361
"BraA09006357"	"AT3G04120"	"GAPC1"	"glyceraldehyde-3-phosphate dehydrogenase C subunit 1"	"-"	"YES"	1.41540231048506	-0.541135258655741	6.64203106627699	0.00445435728766055	0.409437109085361
"BraA04000766"	"AT3G52070"	"AT3G52070"	"RNA/RNP complex-1-interacting phosphatase"	"-"	"-"	1.42282423471132	-1.26321977950341	6.65021724783621	0.00446400570555181	0.409437109085361
"BraA05000313"	"AT2G41540"	"GPDHC1"	"6-phosphogluconate dehydrogenase family protein"	"-"	"-"	-4.50270474199763	0.249651686618562	6.6307615023567	0.00452547615703593	0.413345678493269
"BraA06000610"	"AT3G43270"	"AT3G43270"	"Plant invertase/pectin methylesterase inhibitor superfamily"	"-"	"-"	-1.71204986184512	-0.574960868347835	6.59342558799296	0.00460293439484993	0.41770596793685
"BraA06000951"	"AT1G50730"	"AT1G50730"	"hypothetical protein"	"-"	"-"	0.697802418133162	-0.618388064808104	6.5844819664856	0.00462961882781953	0.41770596793685
"BraA09006500"	"AT1G11190"	"BFN1"	"bifunctional nuclease i"	"-"	"YES"	1.69780388728802	-5.63361154485631	6.59516934174655	0.00463504356540652	0.41770596793685
"BraA01000240"	"AT4G36500"	"AT4G36500"	"hypothetical protein"	"-"	"-"	-3.59231146556199	8.92220974201645	6.59056174179226	0.0046494346141413	0.41770596793685
"BraA06001267"	"AT1G56330"	"SAR1B"	"secretion-associated RAS 1B"	"-"	"-"	-1.25099286487003	0.545955662418029	6.55147990846768	0.00473400216347531	0.422064360511095
"BraA05004329"	"AT3G06590"	"AT3G06590"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	2.05404304439022	0.207364976102154	6.54846198524255	0.00474367292229718	0.422064360511095
"BraA06004276"	"AT3G26960"	"AT3G26960"	"Pollen Ole e 1 allergen and extensin family protein"	"-"	"-"	-2.24880974766292	1.48528511422978	6.53354228896614	0.00479179469339839	0.422064360511095
"BraA04003256"	"AT2G45850"	"AT2G45850"	"AT hook motif DNA-binding family protein"	"-"	"-"	1.32479750371667	-1.48296584496378	6.54547541223079	0.00479281292222504	0.422064360511095
"BraA03002964"	"AT4G04020"	"FIB"	"fibrillin"	"-"	"YES"	1.31975102951323	-1.27959708018039	6.53103851936586	0.00483354047063212	0.422064360511095
"BraA04000014"	"AT3G63250"	"HMT2"	"homocysteine methyltransferase 2"	"-"	"-"	-1.7318451093485	1.36646759306281	6.52212070290101	0.0048364593671765	0.422064360511095
"BraA03000806"	"AT5G16660"	"AT5G16660"	"Low-density receptor-like protein"	"-"	"-"	1.0041057760343	-0.631890024772549	6.51579801654504	0.00484970982261698	0.422064360511095
"BraA10000294"	"AT1G04400"	"CRY2"	"cryptochrome 2"	"-"	"YES"	0.982038008701672	-0.727886718393417	6.51173103884824	0.00486308946915117	0.422064360511095
"BraA03004522"	"AT2G14580"	"PRB1"	"basic pathogenesis-related protein 1"	"-"	"-"	-3.49435500605305	-2.27344749516119	6.52142453671315	0.00487123229822121	0.422064360511095
"BraA10002982"	"AT5G04360"	"LDA"	"limit dextrinase"	"-"	"-"	0.368565806322871	-0.775744309808156	6.50304363350345	0.0048918023774415	0.422177952424784
"BraA05002450"	"AT1G31790"	"AT1G31790"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	-1.99034934391866	1.98311471683213	6.48790599874058	0.00494226965370474	0.423604580266835
